2024-05-16 07:05:371 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:407 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:440 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:460 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:486 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:417 INFO  VerificationHelper:128 - BasePage title is: Search Jobs | LexisNexis Risk Solutions
2024-05-16 07:05:424 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:553 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> css selector: #search-results-statistics-e0271e2d03ab43d1b65ffb7850e12e1d]
2024-05-16 07:05:591 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> css selector: #search-results-statistics-e0271e2d03ab43d1b65ffb7850e12e1d]
2024-05-16 07:05:617 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:991 INFO  JobsPage:159 - Search box is entered with text: automation tester
2024-05-16 07:05:243 INFO  JobsPage:197 - Search button is clicked
2024-05-16 07:05:361 INFO  JobsPage:133 - Displayed jobs titles count: 20
2024-05-16 07:05:611 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: (//div[@class='ais-body ais-stats--body'])[1]]
2024-05-16 07:05:657 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: (//div[@class='ais-body ais-stats--body'])[1]]
2024-05-16 07:05:689 INFO  BaseTest:125 - Driver quitting.....
2024-05-16 07:05:320 INFO  Listeners:28 - *********Started test execution**********
2024-05-16 07:05:385 INFO  BaseTest:132 - navigating to ...https://risk.lexisnexis.co.uk/
2024-05-16 07:05:67 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> id: onetrust-banner-sdk]
2024-05-16 07:05:151 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: //button[@id='onetrust-accept-btn-handler']]
